lon,lat,depth_m,timestamp
1.866080,45.778390,4.80,2009-04-22T12:00:00+00:00
1.866090,45.806740,11.90,2009-04-22T12:00:00+00:00
1.866100,45.778550,3.00,2009-04-22T12:00:00+00:00
1.865980,45.793760,15.90,2009-04-22T12:00:00+00:00
1.865730,45.778160,2.60,2009-04-22T12:00:00+00:00
1.865620,45.807530,12.40,2009-04-22T12:00:00+00:00
1.865630,45.778240,0.80,2009-04-22T12:00:00+00:00
1.865640,45.778120,2.00,2009-04-22T12:00:00+00:00
1.865640,45.793670,15.80,2009-04-22T12:00:00+00:00
1.865660,45.807460,11.70,2009-04-22T12:00:00+00:00
1.865670,45.778300,0.90,2009-04-22T12:00:00+00:00
1.865700,45.781580,5.20,2009-04-22T12:00:00+00:00
1.865860,45.793730,15.60,2009-04-22T12:00:00+00:00
1.865720,45.780770,3.40,2009-04-22T12:00:00+00:00
1.866570,45.778470,6.40,2009-04-22T12:00:00+00:00
1.865730,45.778370,1.60,2009-04-22T12:00:00+00:00
1.865760,45.793700,16.30,2009-04-22T12:00:00+00:00
1.865760,45.807290,13.60,2009-04-22T12:00:00+00:00
1.865800,45.807210,16.70,2009-04-22T12:00:00+00:00
1.865810,45.778430,2.50,2009-04-22T12:00:00+00:00
1.865810,45.781540,5.50,2009-04-22T12:00:00+00:00
1.865820,45.778220,3.20,2009-04-22T12:00:00+00:00
1.865710,45.807370,12.00,2009-04-22T12:00:00+00:00
1.867450,45.784190,7.80,2009-04-22T12:00:00+00:00
1.867530,45.784130,8.00,2009-04-22T12:00:00+00:00
1.867360,45.778300,6.70,2009-04-22T12:00:00+00:00
1.867360,45.784240,7.70,2009-04-22T12:00:00+00:00
1.867390,45.807520,5.60,2009-04-22T12:00:00+00:00
1.867400,45.779180,7.40,2009-04-22T12:00:00+00:00
1.867410,45.781150,8.20,2009-04-22T12:00:00+00:00
1.867430,45.783460,9.00,2009-04-22T12:00:00+00:00
1.867340,45.794150,17.70,2009-04-22T12:00:00+00:00
1.867440,45.807590,5.40,2009-04-22T12:00:00+00:00
1.867340,45.780260,5.70,2009-04-22T12:00:00+00:00
1.867460,45.794180,17.60,2009-04-22T12:00:00+00:00
1.867470,45.778270,6.50,2009-04-22T12:00:00+00:00
1.867490,45.779240,7.50,2009-04-22T12:00:00+00:00
1.867500,45.807680,6.00,2009-04-22T12:00:00+00:00
1.867520,45.781130,8.10,2009-04-22T12:00:00+00:00
1.867530,45.780160,4.40,2009-04-22T12:00:00+00:00
1.867150,45.806930,10.80,2009-04-22T12:00:00+00:00
1.867440,45.780220,4.70,2009-04-22T12:00:00+00:00
1.867260,45.780300,6.20,2009-04-22T12:00:00+00:00
1.866560,45.784540,2.60,2009-04-22T12:00:00+00:00
1.867180,45.781180,7.40,2009-04-22T12:00:00+00:00
1.867180,45.784340,7.70,2009-04-22T12:00:00+00:00
1.867190,45.807010,12.20,2009-04-22T12:00:00+00:00
1.867200,45.779070,6.60,2009-04-22T12:00:00+00:00
1.867230,45.794120,17.70,2009-04-22T12:00:00+00:00
1.867230,45.807100,12.60,2009-04-22T12:00:00+00:00
1.867340,45.807440,6.50,2009-04-22T12:00:00+00:00
1.867260,45.778330,6.90,2009-04-22T12:00:00+00:00
1.867550,45.807760,7.60,2009-04-22T12:00:00+00:00
1.867260,45.807180,11.60,2009-04-22T12:00:00+00:00
1.867270,45.784290,7.80,2009-04-22T12:00:00+00:00
1.867280,45.807270,8.80,2009-04-22T12:00:00+00:00
1.867300,45.779130,7.30,2009-04-22T12:00:00+00:00
1.867300,45.781170,7.90,2009-04-22T12:00:00+00:00
1.867310,45.807360,7.50,2009-04-22T12:00:00+00:00
1.867330,45.783480,8.70,2009-04-22T12:00:00+00:00
1.867240,45.783500,8.70,2009-04-22T12:00:00+00:00
1.867830,45.783320,10.30,2009-04-22T12:00:00+00:00
1.867530,45.783430,9.10,2009-04-22T12:00:00+00:00
1.867760,45.790770,1.80,2009-04-22T12:00:00+00:00
1.867770,45.790960,5.00,2009-04-22T12:00:00+00:00
1.867780,45.794300,18.10,2009-04-22T12:00:00+00:00
1.867780,45.808070,22.50,2009-04-22T12:00:00+00:00
1.867790,45.778180,4.50,2009-04-22T12:00:00+00:00
1.867790,45.780000,5.20,2009-04-22T12:00:00+00:00
1.867750,45.779430,7.90,2009-04-22T12:00:00+00:00
1.867820,45.783980,8.30,2009-04-22T12:00:00+00:00
1.867730,45.783370,10.20,2009-04-22T12:00:00+00:00
1.867850,45.790720,1.80,2009-04-22T12:00:00+00:00
1.867850,45.791020,7.40,2009-04-22T12:00:00+00:00
1.867860,45.781020,8.60,2009-04-22T12:00:00+00:00
1.867860,45.808140,23.70,2009-04-22T12:00:00+00:00
1.867880,45.779950,5.80,2009-04-22T12:00:00+00:00
1.867880,45.794340,17.90,2009-04-22T12:00:00+00:00
1.869670,45.810680,4.40,2009-04-22T12:00:00+00:00
1.867820,45.779500,7.80,2009-04-22T12:00:00+00:00
1.867670,45.779370,7.90,2009-04-22T12:00:00+00:00
1.867570,45.794220,17.90,2009-04-22T12:00:00+00:00
1.867580,45.778240,5.80,2009-04-22T12:00:00+00:00
1.867580,45.779300,7.50,2009-04-22T12:00:00+00:00
1.867600,45.807840,10.50,2009-04-22T12:00:00+00:00
1.867610,45.780100,4.50,2009-04-22T12:00:00+00:00
1.867620,45.784070,8.10,2009-04-22T12:00:00+00:00
1.867630,45.781100,8.50,2009-04-22T12:00:00+00:00
1.867750,45.781060,8.30,2009-04-22T12:00:00+00:00
1.867660,45.807910,15.10,2009-04-22T12:00:00+00:00
1.867140,45.783520,8.20,2009-04-22T12:00:00+00:00
1.867680,45.778210,5.20,2009-04-22T12:00:00+00:00
1.867680,45.794260,18.20,2009-04-22T12:00:00+00:00
1.867700,45.780040,4.90,2009-04-22T12:00:00+00:00
1.867700,45.790820,1.90,2009-04-22T12:00:00+00:00
1.867700,45.790890,3.00,2009-04-22T12:00:00+00:00
1.867720,45.784030,8.30,2009-04-22T12:00:00+00:00
1.867720,45.808000,19.40,2009-04-22T12:00:00+00:00
1.867630,45.783400,9.50,2009-04-22T12:00:00+00:00
1.866770,45.806300,1.40,2009-04-22T12:00:00+00:00
1.866820,45.781240,6.70,2009-04-22T12:00:00+00:00
1.866720,45.784540,4.90,2009-04-22T12:00:00+00:00
1.866730,45.778790,4.60,2009-04-22T12:00:00+00:00
1.866730,45.783750,6.90,2009-04-22T12:00:00+00:00
1.866730,45.784540,5.00,2009-04-22T12:00:00+00:00
1.866740,45.784550,5.10,2009-04-22T12:00:00+00:00
1.866750,45.784550,5.30,2009-04-22T12:00:00+00:00
1.866710,45.781260,6.60,2009-04-22T12:00:00+00:00
1.866770,45.784550,5.30,2009-04-22T12:00:00+00:00
1.866700,45.784540,4.70,2009-04-22T12:00:00+00:00
1.866780,45.783720,6.70,2009-04-22T12:00:00+00:00
1.866780,45.784550,5.40,2009-04-22T12:00:00+00:00
1.866780,45.793980,17.50,2009-04-22T12:00:00+00:00
1.866790,45.784550,5.50,2009-04-22T12:00:00+00:00
1.866800,45.778420,7.10,2009-04-22T12:00:00+00:00
1.866800,45.784550,5.60,2009-04-22T12:00:00+00:00
1.867160,45.780350,6.80,2009-04-22T12:00:00+00:00
1.866760,45.780500,6.30,2009-04-22T12:00:00+00:00
1.866660,45.780530,6.10,2009-04-22T12:00:00+00:00
1.866570,45.783900,6.60,2009-04-22T12:00:00+00:00
1.866590,45.784510,3.20,2009-04-22T12:00:00+00:00
1.866600,45.781300,6.40,2009-04-22T12:00:00+00:00
1.866610,45.806300,2.70,2009-04-22T12:00:00+00:00
1.866620,45.784510,3.60,2009-04-22T12:00:00+00:00
1.866640,45.778740,4.70,2009-04-22T12:00:00+00:00
1.866640,45.783850,6.70,2009-04-22T12:00:00+00:00
1.866710,45.784540,4.90,2009-04-22T12:00:00+00:00
1.866650,45.784520,4.30,2009-04-22T12:00:00+00:00
1.866820,45.783660,6.90,2009-04-22T12:00:00+00:00
1.866660,45.793950,17.30,2009-04-22T12:00:00+00:00
1.866670,45.784520,4.30,2009-04-22T12:00:00+00:00
1.866680,45.778450,6.60,2009-04-22T12:00:00+00:00
1.866680,45.784530,4.50,2009-04-22T12:00:00+00:00
1.866690,45.784530,4.60,2009-04-22T12:00:00+00:00
1.866690,45.806280,1.70,2009-04-22T12:00:00+00:00
1.866700,45.783800,6.80,2009-04-22T12:00:00+00:00
1.866640,45.784510,4.00,2009-04-22T12:00:00+00:00
1.867060,45.781190,7.00,2009-04-22T12:00:00+00:00
1.866820,45.778850,2.80,2009-04-22T12:00:00+00:00
1.867000,45.794050,17.50,2009-04-22T12:00:00+00:00
1.867000,45.806510,2.50,2009-04-22T12:00:00+00:00
1.867010,45.778960,5.40,2009-04-22T12:00:00+00:00
1.867010,45.784430,7.30,2009-04-22T12:00:00+00:00
1.867020,45.806590,3.70,2009-04-22T12:00:00+00:00
1.867030,45.778370,7.10,2009-04-22T12:00:00+00:00
1.866970,45.783580,7.60,2009-04-22T12:00:00+00:00
1.867050,45.806670,5.70,2009-04-22T12:00:00+00:00
1.866970,45.780440,6.50,2009-04-22T12:00:00+00:00
1.867070,45.780400,6.80,2009-04-22T12:00:00+00:00
1.867080,45.806760,7.80,2009-04-22T12:00:00+00:00
1.867090,45.784400,7.60,2009-04-22T12:00:00+00:00
1.867110,45.779020,6.10,2009-04-22T12:00:00+00:00
1.867110,45.806840,9.40,2009-04-22T12:00:00+00:00
1.867120,45.794080,17.50,2009-04-22T12:00:00+00:00
1.867140,45.778350,7.10,2009-04-22T12:00:00+00:00
1.867050,45.783540,7.90,2009-04-22T12:00:00+00:00
1.866900,45.783620,7.20,2009-04-22T12:00:00+00:00
1.866820,45.784540,5.60,2009-04-22T12:00:00+00:00
1.866830,45.784540,5.80,2009-04-22T12:00:00+00:00
1.866830,45.806320,1.20,2009-04-22T12:00:00+00:00
1.866840,45.784540,5.80,2009-04-22T12:00:00+00:00
1.866850,45.784540,6.00,2009-04-22T12:00:00+00:00
1.866860,45.784540,5.90,2009-04-22T12:00:00+00:00
1.866870,45.780470,6.60,2009-04-22T12:00:00+00:00
1.866990,45.806430,1.20,2009-04-22T12:00:00+00:00
1.866890,45.784530,6.50,2009-04-22T12:00:00+00:00
1.867900,45.778150,4.20,2009-04-22T12:00:00+00:00
1.866900,45.794010,17.50,2009-04-22T12:00:00+00:00
1.866910,45.778400,7.30,2009-04-22T12:00:00+00:00
1.866910,45.778910,3.30,2009-04-22T12:00:00+00:00
1.866910,45.784510,7.00,2009-04-22T12:00:00+00:00
1.866920,45.806370,1.10,2009-04-22T12:00:00+00:00
1.866940,45.781210,6.80,2009-04-22T12:00:00+00:00
1.866950,45.784480,7.20,2009-04-22T12:00:00+00:00
1.866880,45.784530,6.80,2009-04-22T12:00:00+00:00
1.896670,45.792890,5.10,2009-04-22T12:00:00+00:00
1.896630,45.792810,5.10,2009-04-22T12:00:00+00:00
1.896630,45.793680,10.00,2009-04-22T12:00:00+00:00
1.896640,45.797810,12.60,2009-04-22T12:00:00+00:00
1.896640,45.802570,6.10,2009-04-22T12:00:00+00:00
1.896640,45.805880,6.50,2009-04-22T12:00:00+00:00
1.896650,45.791140,2.40,2009-04-22T12:00:00+00:00
1.895850,45.805040,2.20,2009-04-22T12:00:00+00:00
1.896660,45.808030,4.30,2009-04-22T12:00:00+00:00
1.896580,45.804940,3.90,2009-04-22T12:00:00+00:00
1.896670,45.804990,4.20,2009-04-22T12:00:00+00:00
1.896680,45.808060,4.00,2009-04-22T12:00:00+00:00
1.896700,45.795210,6.60,2009-04-22T12:00:00+00:00
1.896710,45.793610,9.30,2009-04-22T12:00:00+00:00
1.896730,45.792980,4.40,2009-04-22T12:00:00+00:00
1.896730,45.805940,6.70,2009-04-22T12:00:00+00:00
1.896730,45.808090,3.80,2009-04-22T12:00:00+00:00
1.896650,45.806850,6.70,2009-04-22T12:00:00+00:00
1.896540,45.791090,2.20,2009-04-22T12:00:00+00:00
1.896450,45.807880,4.70,2009-04-22T12:00:00+00:00
1.896460,45.793810,10.90,2009-04-22T12:00:00+00:00
1.896470,45.804870,3.60,2009-04-22T12:00:00+00:00
1.896470,45.806980,6.60,2009-04-22T12:00:00+00:00
1.896490,45.792540,4.30,2009-04-22T12:00:00+00:00
1.896510,45.807920,4.60,2009-04-22T12:00:00+00:00
1.896520,45.795080,7.80,2009-04-22T12:00:00+00:00
1.896610,45.795150,6.90,2009-04-22T12:00:00+00:00
1.896530,45.802530,6.30,2009-04-22T12:00:00+00:00
1.896580,45.808010,4.40,2009-04-22T12:00:00+00:00
1.896540,45.792630,4.40,2009-04-22T12:00:00+00:00
1.896540,45.793740,10.90,2009-04-22T12:00:00+00:00
1.896540,45.805840,6.30,2009-04-22T12:00:00+00:00
1.896560,45.806920,6.80,2009-04-22T12:00:00+00:00
1.896560,45.807960,4.50,2009-04-22T12:00:00+00:00
1.896580,45.792720,4.80,2009-04-22T12:00:00+00:00
1.896740,45.802620,5.90,2009-04-22T12:00:00+00:00
1.896530,45.797760,12.90,2009-04-22T12:00:00+00:00
1.896970,45.795380,6.40,2009-04-22T12:00:00+00:00
1.896740,45.791180,2.60,2009-04-22T12:00:00+00:00
1.896920,45.806030,7.00,2009-04-22T12:00:00+00:00
1.896920,45.806660,7.00,2009-04-22T12:00:00+00:00
1.896930,45.808180,3.10,2009-04-22T12:00:00+00:00
1.896950,45.802710,5.40,2009-04-22T12:00:00+00:00
1.896960,45.791240,2.70,2009-04-22T12:00:00+00:00
1.896960,45.793410,6.90,2009-04-22T12:00:00+00:00
1.896920,45.793310,5.40,2009-04-22T12:00:00+00:00
1.896970,45.793390,6.00,2009-04-22T12:00:00+00:00
1.896880,45.805090,4.70,2009-04-22T12:00:00+00:00
1.897000,45.805140,4.90,2009-04-22T12:00:00+00:00
1.897000,45.806600,7.20,2009-04-22T12:00:00+00:00
1.897020,45.793480,6.90,2009-04-22T12:00:00+00:00
1.897020,45.798040,12.80,2009-04-22T12:00:00+00:00
1.897020,45.806080,7.10,2009-04-22T12:00:00+00:00
1.897050,45.793340,6.10,2009-04-22T12:00:00+00:00
1.897050,45.802760,5.20,2009-04-22T12:00:00+00:00
1.896960,45.808230,2.80,2009-04-22T12:00:00+00:00
1.896830,45.805980,6.90,2009-04-22T12:00:00+00:00
1.896440,45.791060,1.80,2009-04-22T12:00:00+00:00
1.896740,45.806790,6.90,2009-04-22T12:00:00+00:00
1.896770,45.805050,4.40,2009-04-22T12:00:00+00:00
1.896780,45.793060,4.40,2009-04-22T12:00:00+00:00
1.896790,45.793540,8.20,2009-04-22T12:00:00+00:00
1.896790,45.795270,6.30,2009-04-22T12:00:00+00:00
1.896810,45.808130,3.60,2009-04-22T12:00:00+00:00
1.896920,45.797980,13.00,2009-04-22T12:00:00+00:00
1.896830,45.797920,12.90,2009-04-22T12:00:00+00:00
1.896740,45.797860,12.70,2009-04-22T12:00:00+00:00
1.896830,45.806730,6.80,2009-04-22T12:00:00+00:00
1.896840,45.802670,5.50,2009-04-22T12:00:00+00:00
1.896850,45.791210,2.50,2009-04-22T12:00:00+00:00
1.896860,45.808150,3.30,2009-04-22T12:00:00+00:00
1.896870,45.793470,7.30,2009-04-22T12:00:00+00:00
1.896880,45.793230,4.80,2009-04-22T12:00:00+00:00
1.896880,45.795320,6.40,2009-04-22T12:00:00+00:00
1.896830,45.793140,4.30,2009-04-22T12:00:00+00:00
1.896090,45.805510,4.20,2009-04-22T12:00:00+00:00
1.896140,45.804730,2.30,2009-04-22T12:00:00+00:00
1.896020,45.790870,0.90,2009-04-22T12:00:00+00:00
1.896020,45.794140,11.50,2009-04-22T12:00:00+00:00
1.896030,45.797500,12.70,2009-04-22T12:00:00+00:00
1.896040,45.804680,1.90,2009-04-22T12:00:00+00:00
1.896040,45.805440,3.80,2009-04-22T12:00:00+00:00
1.896050,45.791800,2.40,2009-04-22T12:00:00+00:00
1.896010,45.802310,7.10,2009-04-22T12:00:00+00:00
1.896080,45.807220,6.40,2009-04-22T12:00:00+00:00
1.896010,45.791720,2.30,2009-04-22T12:00:00+00:00
1.896090,45.807590,5.90,2009-04-22T12:00:00+00:00
1.896110,45.790890,1.50,2009-04-22T12:00:00+00:00
1.896110,45.791880,2.60,2009-04-22T12:00:00+00:00
1.896110,45.794070,11.30,2009-04-22T12:00:00+00:00
1.896110,45.802350,6.80,2009-04-22T12:00:00+00:00
1.896110,45.807640,5.70,2009-04-22T12:00:00+00:00
1.896450,45.805790,6.20,2009-04-22T12:00:00+00:00
1.896060,45.794800,10.70,2009-04-22T12:00:00+00:00
1.895930,45.797450,12.70,2009-04-22T12:00:00+00:00
1.875040,45.807060,1.40,2009-04-22T12:00:00+00:00
1.895860,45.805180,2.80,2009-04-22T12:00:00+00:00
1.895880,45.807330,6.20,2009-04-22T12:00:00+00:00
1.895890,45.794680,11.00,2009-04-22T12:00:00+00:00
1.895890,45.805250,3.20,2009-04-22T12:00:00+00:00
1.895900,45.791560,2.20,2009-04-22T12:00:00+00:00
1.895910,45.802260,7.30,2009-04-22T12:00:00+00:00
1.896010,45.807560,5.80,2009-04-22T12:00:00+00:00
1.895930,45.794200,11.90,2009-04-22T12:00:00+00:00
1.896140,45.807660,5.50,2009-04-22T12:00:00+00:00
1.895930,45.805310,3.30,2009-04-22T12:00:00+00:00
1.895930,45.807530,5.90,2009-04-22T12:00:00+00:00
1.895940,45.804650,1.50,2009-04-22T12:00:00+00:00
1.895960,45.791640,2.20,2009-04-22T12:00:00+00:00
1.895980,45.794730,11.00,2009-04-22T12:00:00+00:00
1.895980,45.805380,3.60,2009-04-22T12:00:00+00:00
1.895980,45.807270,6.40,2009-04-22T12:00:00+00:00
1.895930,45.790890,0.80,2009-04-22T12:00:00+00:00
1.896370,45.805740,5.90,2009-04-22T12:00:00+00:00
1.896120,45.797550,12.60,2009-04-22T12:00:00+00:00
1.896310,45.802440,6.30,2009-04-22T12:00:00+00:00
1.896320,45.797660,13.10,2009-04-22T12:00:00+00:00
1.896340,45.792290,3.60,2009-04-22T12:00:00+00:00
1.896340,45.794960,8.80,2009-04-22T12:00:00+00:00
1.896350,45.791020,1.30,2009-04-22T12:00:00+00:00
1.896350,45.807800,5.00,2009-04-22T12:00:00+00:00
1.896300,45.805680,5.50,2009-04-22T12:00:00+00:00
1.896370,45.804820,3.20,2009-04-22T12:00:00+00:00
1.896290,45.793940,11.10,2009-04-22T12:00:00+00:00
1.896380,45.807040,6.60,2009-04-22T12:00:00+00:00
1.896380,45.807840,4.70,2009-04-22T12:00:00+00:00
1.896400,45.792380,3.90,2009-04-22T12:00:00+00:00
1.896420,45.802490,6.30,2009-04-22T12:00:00+00:00
1.896430,45.795020,8.40,2009-04-22T12:00:00+00:00
1.896430,45.797710,13.30,2009-04-22T12:00:00+00:00
1.897060,45.793560,7.40,2009-04-22T12:00:00+00:00
1.896370,45.793880,10.90,2009-04-22T12:00:00+00:00
1.896240,45.807690,5.40,2009-04-22T12:00:00+00:00
1.896150,45.805570,4.70,2009-04-22T12:00:00+00:00
1.896160,45.791960,3.10,2009-04-22T12:00:00+00:00
1.896190,45.790920,1.20,2009-04-22T12:00:00+00:00
1.896190,45.807160,6.60,2009-04-22T12:00:00+00:00
1.896200,45.794010,11.10,2009-04-22T12:00:00+00:00
1.896210,45.792040,3.40,2009-04-22T12:00:00+00:00
1.896220,45.797610,13.60,2009-04-22T12:00:00+00:00
1.896300,45.807770,5.20,2009-04-22T12:00:00+00:00
1.896220,45.805630,5.00,2009-04-22T12:00:00+00:00
1.896450,45.792460,4.10,2009-04-22T12:00:00+00:00
1.896250,45.792130,3.30,2009-04-22T12:00:00+00:00
1.896250,45.794910,9.30,2009-04-22T12:00:00+00:00
1.896250,45.804770,2.80,2009-04-22T12:00:00+00:00
1.896260,45.807750,5.30,2009-04-22T12:00:00+00:00
1.896270,45.790970,1.10,2009-04-22T12:00:00+00:00
1.896280,45.807100,6.60,2009-04-22T12:00:00+00:00
1.896290,45.792210,3.50,2009-04-22T12:00:00+00:00
1.896220,45.802400,6.60,2009-04-22T12:00:00+00:00
1.897910,45.792580,9.10,2009-04-22T12:00:00+00:00
1.897970,45.795620,2.20,2009-04-22T12:00:00+00:00
1.897850,45.803130,5.90,2009-04-22T12:00:00+00:00
1.897850,45.808590,2.00,2009-04-22T12:00:00+00:00
1.897860,45.795910,2.00,2009-04-22T12:00:00+00:00
1.897870,45.791650,7.80,2009-04-22T12:00:00+00:00
1.897890,45.795400,2.90,2009-04-22T12:00:00+00:00
1.897900,45.795480,2.50,2009-04-22T12:00:00+00:00
1.897850,45.795320,3.20,2009-04-22T12:00:00+00:00
1.897900,45.805880,8.10,2009-04-22T12:00:00+00:00
1.897850,45.792660,9.30,2009-04-22T12:00:00+00:00
1.897920,45.808640,2.00,2009-04-22T12:00:00+00:00
1.897930,45.795560,2.20,2009-04-22T12:00:00+00:00
1.897930,45.795940,1.50,2009-04-22T12:00:00+00:00
1.897930,45.806490,6.40,2009-04-22T12:00:00+00:00
1.897950,45.798590,12.60,2009-04-22T12:00:00+00:00
1.897960,45.803180,6.00,2009-04-22T12:00:00+00:00
1.897690,45.794900,3.60,2009-04-22T12:00:00+00:00
1.897900,45.805480,7.70,2009-04-22T12:00:00+00:00
1.897770,45.792730,9.50,2009-04-22T12:00:00+00:00
1.897050,45.808250,2.30,2009-04-22T12:00:00+00:00
1.897700,45.792800,9.20,2009-04-22T12:00:00+00:00
1.897720,45.794990,3.60,2009-04-22T12:00:00+00:00
1.897720,45.806400,6.80,2009-04-22T12:00:00+00:00
1.897730,45.806020,8.10,2009-04-22T12:00:00+00:00
1.897740,45.795070,3.60,2009-04-22T12:00:00+00:00
1.897750,45.803080,5.80,2009-04-22T12:00:00+00:00
1.897850,45.798530,12.80,2009-04-22T12:00:00+00:00
1.897770,45.791610,7.70,2009-04-22T12:00:00+00:00
1.897980,45.792510,9.10,2009-04-22T12:00:00+00:00
1.897770,45.808560,1.60,2009-04-22T12:00:00+00:00
1.897780,45.795150,3.50,2009-04-22T12:00:00+00:00
1.897780,45.795880,2.50,2009-04-22T12:00:00+00:00
1.897790,45.805440,7.60,2009-04-22T12:00:00+00:00
1.897810,45.795240,3.30,2009-04-22T12:00:00+00:00
1.897810,45.805950,8.10,2009-04-22T12:00:00+00:00
1.897820,45.806440,6.60,2009-04-22T12:00:00+00:00
1.897760,45.798480,12.60,2009-04-22T12:00:00+00:00
1.898150,45.795970,0.70,2009-04-22T12:00:00+00:00
1.897970,45.791700,7.90,2009-04-22T12:00:00+00:00
1.898110,45.806600,5.90,2009-04-22T12:00:00+00:00
1.898120,45.795880,1.10,2009-04-22T12:00:00+00:00
1.898120,45.805570,8.20,2009-04-22T12:00:00+00:00
1.898120,45.808780,3.10,2009-04-22T12:00:00+00:00
1.898130,45.796000,1.00,2009-04-22T12:00:00+00:00
1.898130,45.798720,12.50,2009-04-22T12:00:00+00:00
1.898100,45.795980,0.70,2009-04-22T12:00:00+00:00
1.898150,45.795930,0.90,2009-04-22T12:00:00+00:00
1.898080,45.805750,8.30,2009-04-22T12:00:00+00:00
1.898150,45.795990,0.70,2009-04-22T12:00:00+00:00
1.898150,45.796010,0.60,2009-04-22T12:00:00+00:00
1.898160,45.796000,0.70,2009-04-22T12:00:00+00:00
1.898160,45.803280,6.20,2009-04-22T12:00:00+00:00
1.898160,45.805690,8.30,2009-04-22T12:00:00+00:00
1.898170,45.791800,8.60,2009-04-22T12:00:00+00:00
1.898170,45.792290,9.20,2009-04-22T12:00:00+00:00
1.898140,45.796010,0.70,2009-04-22T12:00:00+00:00
1.898050,45.792440,9.20,2009-04-22T12:00:00+00:00
1.897980,45.795950,1.30,2009-04-22T12:00:00+00:00
1.897980,45.805820,8.00,2009-04-22T12:00:00+00:00
1.897980,45.808670,2.40,2009-04-22T12:00:00+00:00
1.897990,45.795680,1.90,2009-04-22T12:00:00+00:00
1.898010,45.805520,8.00,2009-04-22T12:00:00+00:00
1.898020,45.795960,1.10,2009-04-22T12:00:00+00:00
1.898030,45.795730,1.80,2009-04-22T12:00:00+00:00
1.898110,45.792360,9.60,2009-04-22T12:00:00+00:00
1.898040,45.798650,12.40,2009-04-22T12:00:00+00:00
1.897670,45.805400,7.30,2009-04-22T12:00:00+00:00
1.898050,45.808730,2.70,2009-04-22T12:00:00+00:00
1.898060,45.795790,1.60,2009-04-22T12:00:00+00:00
1.898060,45.795960,0.90,2009-04-22T12:00:00+00:00
1.898060,45.803230,6.10,2009-04-22T12:00:00+00:00
1.898080,45.791750,8.30,2009-04-22T12:00:00+00:00
1.898080,45.795860,1.40,2009-04-22T12:00:00+00:00
1.898080,45.795970,0.80,2009-04-22T12:00:00+00:00
1.898030,45.806540,6.20,2009-04-22T12:00:00+00:00
1.897300,45.794060,11.50,2009-04-22T12:00:00+00:00
1.897370,45.791430,7.00,2009-04-22T12:00:00+00:00
1.897250,45.793950,12.00,2009-04-22T12:00:00+00:00
1.897260,45.791380,5.80,2009-04-22T12:00:00+00:00
1.897260,45.806400,7.40,2009-04-22T12:00:00+00:00
1.897260,45.808310,1.00,2009-04-22T12:00:00+00:00
1.897270,45.802850,4.90,2009-04-22T12:00:00+00:00
1.897280,45.794010,12.20,2009-04-22T12:00:00+00:00
1.897220,45.805220,6.10,2009-04-22T12:00:00+00:00
1.897300,45.793140,5.10,2009-04-22T12:00:00+00:00
1.897210,45.806170,7.50,2009-04-22T12:00:00+00:00
1.897310,45.806220,7.80,2009-04-22T12:00:00+00:00
1.897330,45.795620,5.40,2009-04-22T12:00:00+00:00
1.897330,45.805270,6.60,2009-04-22T12:00:00+00:00
1.897340,45.794130,11.10,2009-04-22T12:00:00+00:00
1.897340,45.802890,4.90,2009-04-22T12:00:00+00:00
1.897340,45.806330,7.70,2009-04-22T12:00:00+00:00
1.897690,45.795830,3.10,2009-04-22T12:00:00+00:00
1.897280,45.798200,12.70,2009-04-22T12:00:00+00:00
1.897140,45.793270,6.00,2009-04-22T12:00:00+00:00
1.895850,45.804610,1.20,2009-04-22T12:00:00+00:00
1.897060,45.795440,6.00,2009-04-22T12:00:00+00:00
1.897090,45.798080,12.80,2009-04-22T12:00:00+00:00
1.897090,45.806530,7.10,2009-04-22T12:00:00+00:00
1.897100,45.793640,7.70,2009-04-22T12:00:00+00:00
1.897100,45.805180,5.50,2009-04-22T12:00:00+00:00
1.897100,45.808280,2.00,2009-04-22T12:00:00+00:00
1.897240,45.795560,5.70,2009-04-22T12:00:00+00:00
1.897130,45.793730,8.90,2009-04-22T12:00:00+00:00
1.897370,45.794180,10.50,2009-04-22T12:00:00+00:00
1.897150,45.795500,5.90,2009-04-22T12:00:00+00:00
1.897160,45.802810,5.10,2009-04-22T12:00:00+00:00
1.897160,45.808300,1.20,2009-04-22T12:00:00+00:00
1.897170,45.793810,9.70,2009-04-22T12:00:00+00:00
1.897180,45.798140,12.50,2009-04-22T12:00:00+00:00
1.897180,45.806460,7.30,2009-04-22T12:00:00+00:00
1.897210,45.793880,11.00,2009-04-22T12:00:00+00:00
1.897110,45.806120,7.30,2009-04-22T12:00:00+00:00
1.897620,45.792870,8.80,2009-04-22T12:00:00+00:00
1.897340,45.808340,1.00,2009-04-22T12:00:00+00:00
1.897550,45.794570,4.90,2009-04-22T12:00:00+00:00
1.897550,45.802980,5.30,2009-04-22T12:00:00+00:00
1.897560,45.798360,12.50,2009-04-22T12:00:00+00:00
